lead_id,created_at,demo_scheduled_at,delay_hours,priority,parent_timezone,rep_assigned,rep_shift,follow_up_attempts,demo_joined,demo_completed,converted,action
L103280,2026-06-14 14:35:00,2026-06-17 13:51:00,71.26666666666667,MEDIUM,Asia/Singapore,AD-11,SEA_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L103044,2026-06-06 00:57:00,2026-06-09 00:07:00,71.16666666666667,MEDIUM,America/New_York,AD-04,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103336,2026-06-23 12:12:00,2026-06-26 11:21:00,71.15,MEDIUM,Asia/Dubai,AD-01,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102198,2026-07-19 08:06:00,2026-07-22 07:13:00,71.11666666666666,MEDIUM,America/New_York,AD-03,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104581,2026-07-11 23:58:00,2026-07-14 23:05:00,71.11666666666666,MEDIUM,America/New_York,AD-02,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L101881,2026-07-03 19:30:00,2026-07-06 18:35:00,71.08333333333333,MEDIUM,Asia/Dubai,AD-08,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102535,2026-06-13 09:40:00,2026-06-16 08:40:00,71.0,MEDIUM,Europe/London,AD-11,SEA_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104424,2026-06-13 10:11:00,2026-06-16 09:10:00,70.98333333333333,MEDIUM,Europe/London,AD-06,IST_SHIFT,0,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101709,2026-06-03 22:43:00,2026-06-06 21:39:00,70.93333333333334,MEDIUM,Europe/London,AD-08,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102714,2026-07-02 13:24:00,2026-07-05 12:16:00,70.86666666666666,MEDIUM,Australia/Sydney,AD-07,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104007,2026-07-12 06:18:00,2026-07-15 05:09:00,70.85,MEDIUM,Asia/Dubai,AD-02,US_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100974,2026-07-25 08:31:00,2026-07-28 07:09:00,70.63333333333334,MEDIUM,Europe/London,AD-03,US_SHIFT,6,N,N,N,Attempt to reschedule demo within 48h or escalate
L104822,2026-07-05 01:30:00,2026-07-08 00:04:00,70.56666666666666,MEDIUM,Asia/Riyadh,AD-01,US_SHIFT,0,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102466,2026-06-09 17:52:00,2026-06-12 16:10:00,70.3,MEDIUM,Asia/Singapore,AD-12,US_SHIFT,2,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L103600,2026-06-05 11:49:00,2026-06-08 09:59:00,70.16666666666667,MEDIUM,Australia/Sydney,AD-10,SEA_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L101743,2026-07-30 17:28:00,2026-08-02 15:37:00,70.15,MEDIUM,Asia/Singapore,AD-07,IST_SHIFT,1,Y,N,N,Attempt to reschedule demo within 48h or escalate
L100371,2026-07-17 16:51:00,2026-07-20 14:56:00,70.08333333333333,MEDIUM,Europe/London,AD-11,SEA_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L101573,2026-06-07 22:19:00,2026-06-10 20:22:00,70.05,MEDIUM,Asia/Kolkata,AD-01,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L100794,2026-07-06 05:48:00,2026-07-09 03:49:00,70.01666666666667,MEDIUM,America/New_York,AD-07,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102292,2026-07-17 02:02:00,2026-07-20 00:02:00,70.0,MEDIUM,Asia/Ho_Chi_Minh,AD-06,IST_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L100754,2026-06-23 14:54:00,2026-06-26 12:48:00,69.9,MEDIUM,Australia/Sydney,AD-08,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104715,2026-06-21 09:38:00,2026-06-24 07:31:00,69.88333333333334,MEDIUM,America/New_York,AD-11,SEA_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104644,2026-07-06 14:36:00,2026-07-09 12:27:00,69.85,MEDIUM,America/New_York,AD-02,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103246,2026-07-30 11:50:00,2026-08-02 09:34:00,69.73333333333333,MEDIUM,Asia/Ho_Chi_Minh,AD-09,IST_SHIFT,4,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L100142,2026-06-23 12:52:00,2026-06-26 10:35:00,69.71666666666667,MEDIUM,Asia/Dubai,AD-12,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L102618,2026-06-26 16:36:00,2026-06-29 14:17:00,69.68333333333334,MEDIUM,Asia/Riyadh,AD-06,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100452,2026-06-25 04:58:00,2026-06-28 02:37:00,69.65,MEDIUM,America/New_York,AD-01,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L104498,2026-07-17 16:29:00,2026-07-20 14:08:00,69.65,MEDIUM,Asia/Dubai,AD-10,SEA_SHIFT,0,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104568,2026-06-06 15:51:00,2026-06-09 13:24:00,69.55,MEDIUM,America/New_York,AD-02,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101480,2026-07-29 22:42:00,2026-08-01 20:15:00,69.55,MEDIUM,America/New_York,AD-10,SEA_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102261,2026-07-24 06:36:00,2026-07-27 04:06:00,69.5,MEDIUM,Australia/Sydney,AD-12,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L104544,2026-07-27 20:19:00,2026-07-30 17:48:00,69.48333333333333,MEDIUM,America/New_York,AD-01,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L104524,2026-07-02 02:30:00,2026-07-04 23:50:00,69.33333333333333,MEDIUM,America/New_York,AD-09,IST_SHIFT,3,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L102184,2026-06-20 10:51:00,2026-06-23 07:55:00,69.06666666666666,MEDIUM,Australia/Sydney,AD-03,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101735,2026-07-29 23:01:00,2026-08-01 20:02:00,69.01666666666667,MEDIUM,Asia/Ho_Chi_Minh,AD-10,SEA_SHIFT,5,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100520,2026-06-16 15:38:00,2026-06-19 12:35:00,68.95,MEDIUM,Australia/Sydney,AD-04,US_SHIFT,3,Y,N,N,Attempt to reschedule demo within 48h or escalate
L104864,2026-06-17 02:33:00,2026-06-19 23:27:00,68.9,MEDIUM,Asia/Kolkata,AD-10,SEA_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102087,2026-07-04 09:02:00,2026-07-07 05:49:00,68.78333333333333,MEDIUM,Asia/Riyadh,AD-12,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102385,2026-07-21 05:31:00,2026-07-24 02:13:00,68.7,MEDIUM,Europe/London,AD-02,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L101548,2026-06-09 09:02:00,2026-06-12 05:43:00,68.68333333333334,MEDIUM,Asia/Singapore,AD-07,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104754,2026-07-18 11:27:00,2026-07-21 08:06:00,68.65,MEDIUM,Asia/Ho_Chi_Minh,AD-07,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102875,2026-06-12 09:08:00,2026-06-15 05:45:00,68.61666666666666,MEDIUM,America/New_York,AD-04,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103499,2026-07-11 21:16:00,2026-07-14 17:42:00,68.43333333333334,MEDIUM,America/New_York,AD-03,US_SHIFT,3,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L103516,2026-06-13 16:45:00,2026-06-16 13:08:00,68.38333333333334,MEDIUM,Asia/Riyadh,AD-05,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104243,2026-07-05 03:13:00,2026-07-07 23:33:00,68.33333333333333,MEDIUM,America/New_York,AD-05,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L104560,2026-06-22 15:54:00,2026-06-25 12:11:00,68.28333333333333,MEDIUM,Asia/Dubai,AD-01,US_SHIFT,5,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104296,2026-06-29 15:38:00,2026-07-02 11:54:00,68.26666666666667,MEDIUM,Asia/Kolkata,AD-10,SEA_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L101532,2026-06-24 17:11:00,2026-06-27 13:24:00,68.21666666666667,MEDIUM,Asia/Kolkata,AD-05,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L103428,2026-06-30 08:29:00,2026-07-03 04:34:00,68.08333333333333,MEDIUM,America/New_York,AD-08,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104095,2026-06-12 00:03:00,2026-06-14 20:01:00,67.96666666666667,MEDIUM,Asia/Ho_Chi_Minh,AD-06,IST_SHIFT,7,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L101685,2026-07-10 06:04:00,2026-07-13 01:58:00,67.9,MEDIUM,America/New_York,AD-03,US_SHIFT,7,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102852,2026-06-21 18:35:00,2026-06-24 14:25:00,67.83333333333333,MEDIUM,America/New_York,AD-01,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L100619,2026-07-01 03:27:00,2026-07-03 23:15:00,67.8,MEDIUM,America/New_York,AD-11,SEA_SHIFT,3,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L104714,2026-06-28 14:57:00,2026-07-01 10:44:00,67.78333333333333,MEDIUM,America/New_York,AD-04,US_SHIFT,6,N,N,N,Attempt to reschedule demo within 48h or escalate
L100503,2026-06-20 04:43:00,2026-06-23 00:30:00,67.78333333333333,MEDIUM,America/New_York,AD-06,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102056,2026-07-11 12:07:00,2026-07-14 07:54:00,67.78333333333333,MEDIUM,Asia/Riyadh,AD-12,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102276,2026-07-02 11:28:00,2026-07-05 07:12:00,67.73333333333333,MEDIUM,Asia/Kolkata,AD-10,SEA_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L100605,2026-06-02 10:02:00,2026-06-05 05:38:00,67.6,MEDIUM,America/New_York,AD-03,US_SHIFT,7,N,N,N,Attempt to reschedule demo within 48h or escalate
L104234,2026-06-21 00:10:00,2026-06-23 19:45:00,67.58333333333333,MEDIUM,Asia/Ho_Chi_Minh,AD-10,SEA_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L104693,2026-06-12 09:55:00,2026-06-15 05:26:00,67.51666666666667,MEDIUM,Asia/Singapore,AD-05,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102769,2026-07-18 05:59:00,2026-07-21 01:30:00,67.51666666666667,MEDIUM,Asia/Kolkata,AD-08,IST_SHIFT,5,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100795,2026-06-07 08:30:00,2026-06-10 03:59:00,67.48333333333333,MEDIUM,America/New_York,AD-01,US_SHIFT,5,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102435,2026-07-09 20:09:00,2026-07-12 15:37:00,67.46666666666667,MEDIUM,Asia/Riyadh,AD-06,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L100008,2026-07-22 14:34:00,2026-07-25 09:48:00,67.23333333333333,MEDIUM,Asia/Riyadh,AD-10,SEA_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L100793,2026-06-01 23:01:00,2026-06-04 18:10:00,67.15,MEDIUM,America/New_York,AD-06,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102764,2026-06-24 04:39:00,2026-06-26 23:45:00,67.1,MEDIUM,Asia/Dubai,AD-08,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L102395,2026-07-06 00:13:00,2026-07-08 19:11:00,66.96666666666667,MEDIUM,Asia/Ho_Chi_Minh,AD-07,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L103048,2026-07-15 17:54:00,2026-07-18 12:51:00,66.95,MEDIUM,Asia/Ho_Chi_Minh,AD-03,US_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L104984,2026-06-01 01:12:00,2026-06-03 20:04:00,66.86666666666666,MEDIUM,Asia/Ho_Chi_Minh,AD-05,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L104259,2026-06-05 06:50:00,2026-06-08 01:41:00,66.85,MEDIUM,Asia/Ho_Chi_Minh,AD-05,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104778,2026-07-05 23:13:00,2026-07-08 18:03:00,66.83333333333333,MEDIUM,Asia/Dubai,AD-07,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102074,2026-07-11 10:24:00,2026-07-14 05:12:00,66.8,MEDIUM,Europe/London,AD-01,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104598,2026-07-01 11:34:00,2026-07-04 06:22:00,66.8,MEDIUM,Asia/Dubai,AD-05,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102742,2026-06-11 14:04:00,2026-06-14 08:40:00,66.6,MEDIUM,America/New_York,AD-11,SEA_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102253,2026-07-05 06:46:00,2026-07-08 01:21:00,66.58333333333333,MEDIUM,Asia/Kolkata,AD-04,US_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104045,2026-06-14 14:38:00,2026-06-17 09:06:00,66.46666666666667,MEDIUM,America/New_York,AD-01,US_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L100959,2026-07-31 17:21:00,2026-08-03 11:35:00,66.23333333333333,MEDIUM,Asia/Riyadh,AD-01,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L104725,2026-06-29 00:45:00,2026-07-01 18:54:00,66.15,MEDIUM,Asia/Ho_Chi_Minh,AD-07,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104553,2026-06-23 22:39:00,2026-06-26 16:46:00,66.11666666666666,MEDIUM,Asia/Kolkata,AD-01,US_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101438,2026-06-13 23:45:00,2026-06-16 17:27:00,65.7,MEDIUM,Asia/Riyadh,AD-02,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103639,2026-06-25 13:36:00,2026-06-28 07:00:00,65.4,MEDIUM,Australia/Sydney,AD-07,IST_SHIFT,6,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L100009,2026-06-21 09:41:00,2026-06-24 03:02:00,65.35,MEDIUM,Asia/Dubai,AD-02,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L103271,2026-06-02 14:43:00,2026-06-05 08:03:00,65.33333333333333,MEDIUM,Asia/Kolkata,AD-07,IST_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101450,2026-06-19 18:29:00,2026-06-22 11:47:00,65.3,MEDIUM,Asia/Dubai,AD-05,IST_SHIFT,5,Y,N,N,Attempt to reschedule demo within 48h or escalate
L104388,2026-07-11 18:00:00,2026-07-14 11:06:00,65.1,MEDIUM,America/New_York,AD-10,SEA_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L104692,2026-06-27 16:17:00,2026-06-30 09:23:00,65.1,MEDIUM,Asia/Kolkata,AD-05,IST_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L101575,2026-07-26 21:07:00,2026-07-29 14:08:00,65.01666666666667,MEDIUM,Europe/London,AD-09,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L100970,2026-07-21 19:51:00,2026-07-24 12:47:00,64.93333333333334,MEDIUM,America/New_York,AD-06,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101604,2026-06-07 12:51:00,2026-06-10 05:47:00,64.93333333333334,MEDIUM,Europe/London,AD-02,US_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101023,2026-06-04 08:58:00,2026-06-07 01:43:00,64.75,MEDIUM,America/New_York,AD-06,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L101305,2026-06-07 18:26:00,2026-06-10 11:01:00,64.58333333333333,MEDIUM,Asia/Dubai,AD-04,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L100032,2026-07-09 11:47:00,2026-07-12 04:20:00,64.55,MEDIUM,America/New_York,AD-04,US_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L101155,2026-07-03 14:05:00,2026-07-06 06:38:00,64.55,MEDIUM,Australia/Sydney,AD-11,SEA_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100592,2026-07-17 07:28:00,2026-07-19 23:51:00,64.38333333333334,MEDIUM,America/New_York,AD-04,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103172,2026-07-05 17:53:00,2026-07-08 10:15:00,64.36666666666666,MEDIUM,America/New_York,AD-05,IST_SHIFT,3,Y,N,N,Attempt to reschedule demo within 48h or escalate
L103404,2026-07-06 16:26:00,2026-07-09 08:41:00,64.25,MEDIUM,Europe/London,AD-06,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101885,2026-07-11 04:25:00,2026-07-13 20:33:00,64.13333333333334,MEDIUM,America/New_York,AD-09,IST_SHIFT,5,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103168,2026-07-02 05:43:00,2026-07-04 21:33:00,63.833333333333336,MEDIUM,Asia/Ho_Chi_Minh,AD-07,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L100084,2026-06-03 07:49:00,2026-06-05 23:34:00,63.75,MEDIUM,Asia/Ho_Chi_Minh,AD-12,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101769,2026-07-05 06:14:00,2026-07-07 21:57:00,63.71666666666667,MEDIUM,Asia/Ho_Chi_Minh,AD-12,US_SHIFT,1,Y,N,N,Attempt to reschedule demo within 48h or escalate
L104503,2026-07-07 20:14:00,2026-07-10 11:55:00,63.68333333333333,MEDIUM,America/New_York,AD-03,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102158,2026-06-07 21:57:00,2026-06-10 13:37:00,63.666666666666664,MEDIUM,America/New_York,AD-04,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103879,2026-06-07 13:41:00,2026-06-10 04:47:00,63.1,MEDIUM,Europe/London,AD-05,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101082,2026-07-27 21:03:00,2026-07-30 11:59:00,62.93333333333333,MEDIUM,Asia/Riyadh,AD-11,SEA_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101706,2026-06-19 12:36:00,2026-06-22 03:21:00,62.75,MEDIUM,Europe/London,AD-01,US_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100194,2026-06-29 06:06:00,2026-07-01 20:50:00,62.733333333333334,MEDIUM,America/New_York,AD-02,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101511,2026-06-08 00:06:00,2026-06-10 14:47:00,62.68333333333333,MEDIUM,America/New_York,AD-05,IST_SHIFT,0,Y,N,N,Attempt to reschedule demo within 48h or escalate
L101818,2026-06-11 09:51:00,2026-06-14 00:14:00,62.38333333333333,MEDIUM,Asia/Riyadh,AD-05,IST_SHIFT,4,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L102486,2026-06-28 01:18:00,2026-06-30 15:37:00,62.31666666666667,MEDIUM,America/New_York,AD-07,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L100869,2026-07-08 11:32:00,2026-07-11 01:48:00,62.266666666666666,MEDIUM,Europe/London,AD-05,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104158,2026-07-29 18:49:00,2026-08-01 09:00:00,62.18333333333333,MEDIUM,Asia/Kolkata,AD-03,US_SHIFT,7,N,N,N,Attempt to reschedule demo within 48h or escalate
L102281,2026-06-23 01:07:00,2026-06-25 15:04:00,61.95,MEDIUM,Asia/Ho_Chi_Minh,AD-10,SEA_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L103217,2026-06-20 13:24:00,2026-06-23 03:17:00,61.88333333333333,MEDIUM,America/New_York,AD-06,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L100179,2026-06-03 19:39:00,2026-06-06 09:01:00,61.36666666666667,MEDIUM,Asia/Riyadh,AD-06,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102329,2026-06-12 05:08:00,2026-06-14 18:10:00,61.03333333333333,MEDIUM,Asia/Singapore,AD-10,SEA_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101181,2026-06-18 00:05:00,2026-06-20 12:56:00,60.85,MEDIUM,Asia/Riyadh,AD-11,SEA_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101907,2026-06-22 00:29:00,2026-06-24 13:11:00,60.7,MEDIUM,Asia/Ho_Chi_Minh,AD-09,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102712,2026-07-29 09:47:00,2026-07-31 22:16:00,60.483333333333334,MEDIUM,America/New_York,AD-01,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103935,2026-06-10 19:04:00,2026-06-13 07:19:00,60.25,MEDIUM,Asia/Kolkata,AD-09,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L101719,2026-07-16 05:04:00,2026-07-18 17:05:00,60.016666666666666,MEDIUM,Europe/London,AD-10,SEA_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L103951,2026-06-11 02:00:00,2026-06-13 13:54:00,59.9,MEDIUM,America/New_York,AD-10,SEA_SHIFT,0,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102857,2026-06-25 07:50:00,2026-06-27 19:43:00,59.88333333333333,MEDIUM,America/New_York,AD-01,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101817,2026-06-26 03:17:00,2026-06-28 14:49:00,59.53333333333333,MEDIUM,Asia/Ho_Chi_Minh,AD-01,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102685,2026-06-08 16:27:00,2026-06-11 03:57:00,59.5,MEDIUM,Asia/Ho_Chi_Minh,AD-12,US_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L102166,2026-07-24 08:33:00,2026-07-26 19:49:00,59.266666666666666,MEDIUM,America/New_York,AD-12,US_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L101813,2026-06-15 02:35:00,2026-06-17 13:50:00,59.25,MEDIUM,Asia/Riyadh,AD-11,SEA_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L104884,2026-06-22 15:17:00,2026-06-25 02:21:00,59.06666666666667,MEDIUM,Europe/London,AD-10,SEA_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103890,2026-06-28 04:22:00,2026-06-30 15:24:00,59.03333333333333,MEDIUM,Asia/Riyadh,AD-09,IST_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L103282,2026-07-14 00:51:00,2026-07-16 11:48:00,58.95,MEDIUM,America/New_York,AD-07,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L100674,2026-07-20 06:22:00,2026-07-22 17:13:00,58.85,MEDIUM,America/New_York,AD-09,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L103231,2026-07-29 21:33:00,2026-08-01 08:23:00,58.833333333333336,MEDIUM,Asia/Ho_Chi_Minh,AD-05,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100019,2026-06-27 21:15:00,2026-06-30 07:17:00,58.03333333333333,MEDIUM,Asia/Kolkata,AD-10,SEA_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101889,2026-07-11 10:37:00,2026-07-13 20:38:00,58.016666666666666,MEDIUM,Asia/Ho_Chi_Minh,AD-08,IST_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L103498,2026-07-07 07:41:00,2026-07-09 17:08:00,57.45,MEDIUM,America/New_York,AD-01,US_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103688,2026-07-11 15:36:00,2026-07-14 00:58:00,57.36666666666667,MEDIUM,Asia/Ho_Chi_Minh,AD-05,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102121,2026-06-11 23:34:00,2026-06-14 08:46:00,57.2,MEDIUM,Europe/London,AD-01,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102080,2026-06-14 20:04:00,2026-06-17 04:58:00,56.9,MEDIUM,America/New_York,AD-02,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101956,2026-06-02 23:56:00,2026-06-05 08:36:00,56.666666666666664,MEDIUM,Asia/Riyadh,AD-06,IST_SHIFT,4,Y,N,N,Attempt to reschedule demo within 48h or escalate
L103772,2026-07-05 23:15:00,2026-07-08 07:50:00,56.583333333333336,MEDIUM,America/New_York,AD-01,US_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L103210,2026-06-19 19:35:00,2026-06-22 03:46:00,56.18333333333333,MEDIUM,Asia/Riyadh,AD-12,US_SHIFT,6,N,N,N,Attempt to reschedule demo within 48h or escalate
L104940,2026-06-21 16:40:00,2026-06-24 00:39:00,55.983333333333334,MEDIUM,Asia/Riyadh,AD-11,SEA_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
